transaction_id,customer_id,tr_datetime,amount,region,tr_type,mcc_code
387,1672,2021-01-01 06:26:00,-5986.988561770226,Center,type_c,5411
388,1919,2021-01-01 06:27:00,-4046.637128410031,North,type_b,5411
389,1627,2021-01-01 06:28:00,-1164.0904111045945,West,type_c,5412
390,1586,2021-01-01 06:29:00,321.1541685166346,South,type_c,5411
391,1624,2021-01-01 06:30:00,572.6439789329115,West,type_b,5412
392,1967,2021-01-01 06:31:00,9013.304755877169,West,type_c,5412
393,1419,2021-01-01 06:32:00,8124.195223274208,North,type_b,5414
394,1421,2021-01-01 06:33:00,6514.732445334802,South,type_d,5415
395,1103,2021-01-01 06:34:00,12572.19318308671,Center,type_e,5415
396,1851,2021-01-01 06:35:00,4120.492283313157,West,type_a,5414
397,1253,2021-01-01 06:36:00,5541.775417563201,Center,type_c,5412
398,1226,2021-01-01 06:37:00,4023.852609468831,South,type_b,5413
399,1111,2021-01-01 06:38:00,3204.526568968934,South,type_e,5411
400,1509,2021-01-01 06:39:00,1971.9826209142084,North,type_c,5414
401,1472,2021-01-01 06:40:00,-1984.2852245766026,East,type_e,5414
402,1098,2021-01-01 06:41:00,-6233.891239189323,North,type_d,5414
403,1152,2021-01-01 06:42:00,-653.269844810566,Center,type_c,5414
404,1860,2021-01-01 06:43:00,2828.868498360317,North,type_b,5415
405,1913,2021-01-01 06:44:00,361.3095048699502,South,type_d,5412
406,1895,2021-01-01 06:45:00,-5326.678470596278,West,type_c,5414
407,1877,2021-01-01 06:46:00,-829.4152499168914,East,type_e,5414
408,1337,2021-01-01 06:47:00,-1090.0140429156897,South,type_d,5414
409,1705,2021-01-01 06:48:00,-311.7732098439004,West,type_b,5413
410,1821,2021-01-01 06:49:00,2454.576744633296,Center,type_c,5413
411,1162,2021-01-01 06:50:00,3531.2901845515116,Center,type_e,5411
412,1719,2021-01-01 06:51:00,-2500.2572548727626,Center,type_e,5412
413,1956,2021-01-01 06:52:00,4905.60594006257,North,type_d,5414
414,1680,2021-01-01 06:53:00,5658.190598341562,Center,type_c,5411
415,1995,2021-01-01 06:54:00,1601.509665242727,Center,type_e,5411
416,1160,2021-01-01 06:55:00,3323.751359765341,North,type_d,5412
417,1579,2021-01-01 06:56:00,4921.157212309744,West,type_a,5413
418,1800,2021-01-01 06:57:00,-5488.2232478973565,South,type_e,5412
419,1397,2021-01-01 06:58:00,5273.65667490898,East,type_d,5411
420,1276,2021-01-01 06:59:00,-3950.304362989766,Center,type_a,5412
421,1815,2021-01-01 07:00:00,-3463.508183141893,Center,type_d,5413
422,1915,2021-01-01 07:01:00,981.4458390738051,Center,type_e,5411
423,1503,2021-01-01 07:02:00,-10720.200628373346,North,type_a,5412
424,1895,2021-01-01 07:03:00,878.1015411288016,North,type_d,5414
425,1391,2021-01-01 07:04:00,4908.904734779013,North,type_c,5414
426,1134,2021-01-01 07:05:00,-8229.619232230083,East,type_a,5412
427,1194,2021-01-01 07:06:00,5445.046622732256,South,type_d,5412
428,1400,2021-01-01 07:07:00,-3493.9380926372746,Center,type_c,5413
429,1639,2021-01-01 07:08:00,1034.308902464004,West,type_a,5411
430,1032,2021-01-01 07:09:00,-2767.87253502731,Center,type_d,5412
431,1687,2021-01-01 07:10:00,2864.5924206452296,Center,type_e,5411
432,1459,2021-01-01 07:11:00,5124.737780818818,Center,type_a,5414
433,1954,2021-01-01 07:12:00,3235.051821912488,Center,type_a,5411
434,1882,2021-01-01 07:13:00,-19.90574746850043,South,type_c,5415
435,1469,2021-01-01 07:14:00,-2379.276682967126,West,type_d,5413
436,1374,2021-01-01 07:15:00,-346.51014685556544,North,type_e,5413
437,1021,2021-01-01 07:16:00,3279.857324798209,West,type_c,5411
438,1749,2021-01-01 07:17:00,3451.331995864594,Center,type_a,5413
439,1669,2021-01-01 07:18:00,2754.1329108806117,West,type_c,5411
440,1037,2021-01-01 07:19:00,-6412.887707785222,Center,type_c,5411
441,1229,2021-01-01 07:20:00,-115.11229217705008,West,type_c,5414
442,1364,2021-01-01 07:21:00,-3167.144820985759,East,type_a,5411
443,1562,2021-01-01 07:22:00,3324.645099529139,West,type_b,5413
444,1437,2021-01-01 07:23:00,-3824.8587668929836,North,type_c,5415
445,1775,2021-01-01 07:24:00,2260.2687904211243,North,type_b,5412
446,1282,2021-01-01 07:25:00,-1410.9388040726487,West,type_e,5413
447,1026,2021-01-01 07:26:00,-9395.480916328706,West,type_e,5415
448,1225,2021-01-01 07:27:00,4654.796429439987,South,type_e,5413
449,1276,2021-01-01 07:28:00,-126.43610931978874,West,type_d,5415
450,1797,2021-01-01 07:29:00,6379.886478828458,North,type_a,5413
451,1608,2021-01-01 07:30:00,-8326.545393388185,East,type_b,5412
452,1283,2021-01-01 07:31:00,-1457.6065545874796,North,type_d,5414
453,1878,2021-01-01 07:32:00,-1082.0221047993236,South,type_b,5414
454,1959,2021-01-01 07:33:00,1351.0314561915577,West,type_a,5412
455,1480,2021-01-01 07:34:00,-6625.936520784996,East,type_c,5413
456,1452,2021-01-01 07:35:00,2720.1892838688946,North,type_d,5415
457,1828,2021-01-01 07:36:00,9558.312031405167,East,type_a,5411
458,1815,2021-01-01 07:37:00,2372.6867323276592,Center,type_d,5413
459,1658,2021-01-01 07:38:00,464.36200911756055,North,type_e,5412
460,1515,2021-01-01 07:39:00,-6887.2870351268675,Center,type_d,5414
461,1546,2021-01-01 07:40:00,-3871.2305677851255,East,type_c,5414
462,1191,2021-01-01 07:41:00,-279.22450411386427,West,type_c,5413
463,1048,2021-01-01 07:42:00,-2648.882354214146,West,type_b,5415
464,1511,2021-01-01 07:43:00,5131.282131354924,West,type_d,5412
465,1016,2021-01-01 07:44:00,2668.516004843189,Center,type_e,5412
466,1171,2021-01-01 07:45:00,13461.892938234852,West,type_c,5415
467,1219,2021-01-01 07:46:00,-4904.292182121457,South,type_b,5415
468,1157,2021-01-01 07:47:00,165.57305695866404,North,type_e,5413
469,1476,2021-01-01 07:48:00,-6917.4618626714555,North,type_e,5413
470,1045,2021-01-01 07:49:00,-11112.203872951623,East,type_e,5414
471,1372,2021-01-01 07:50:00,3613.6048972657636,Center,type_a,5414
472,1517,2021-01-01 07:51:00,2483.0769148367813,North,type_c,5415
473,1098,2021-01-01 07:52:00,-4272.9521732289495,Center,type_a,5411
474,1891,2021-01-01 07:53:00,465.1480979671178,East,type_a,5411
475,1744,2021-01-01 07:54:00,-3146.337994627723,West,type_c,5411
476,1036,2021-01-01 07:55:00,-2471.0372742163804,East,type_d,5412
477,1279,2021-01-01 07:56:00,-1601.42306383137,South,type_b,5413
478,1348,2021-01-01 07:57:00,-4482.825887021389,West,type_c,5415
479,1496,2021-01-01 07:58:00,-3583.2495490997835,West,type_b,5414
480,1301,2021-01-01 07:59:00,-3442.1772197212704,West,type_d,5411
481,1180,2021-01-01 08:00:00,2114.3942337666535,East,type_c,5414
482,1606,2021-01-01 08:01:00,-13871.100879924072,South,type_e,5413
483,1098,2021-01-01 08:02:00,-1138.1463074240137,Center,type_c,5415
484,1699,2021-01-01 08:03:00,-5438.409382688366,East,type_d,5411
485,1992,2021-01-01 08:04:00,-5257.763431126405,North,type_a,5411
486,1115,2021-01-01 08:05:00,-2628.2668704186253,North,type_c,5415
487,1190,2021-01-01 08:06:00,-71.69854986578969,East,type_e,5414
488,1252,2021-01-01 08:07:00,-1072.0593085334667,Center,type_c,5413
489,1980,2021-01-01 08:08:00,-5320.3025489910215,North,type_a,5413
490,1927,2021-01-01 08:09:00,3608.482592227884,Center,type_c,5413
491,1982,2021-01-01 08:10:00,-4513.019934302453,West,type_e,5414
492,1160,2021-01-01 08:11:00,-3673.5312796305893,East,type_d,5414
493,1255,2021-01-01 08:12:00,1422.458929472584,West,type_e,5411
494,1322,2021-01-01 08:13:00,1601.8428214637083,North,type_d,5414
495,1127,2021-01-01 08:14:00,-3058.498305664893,Center,type_e,5412
496,1017,2021-01-01 08:15:00,-14680.810150495783,West,type_b,5415
497,1792,2021-01-01 08:16:00,-4427.454432939241,North,type_c,5414
498,1734,2021-01-01 08:17:00,809.4409312012818,South,type_c,5413
499,1565,2021-01-01 08:18:00,3443.040268450151,West,type_a,5414
500,1569,2021-01-01 08:19:00,-396.4832876422333,South,type_b,5411
501,1322,2021-01-01 08:20:00,-2394.930235378077,South,type_a,5415
502,1871,2021-01-01 08:21:00,11466.05502849662,North,type_c,5415
503,1685,2021-01-01 08:22:00,-1862.430607526772,East,type_a,5413
504,1791,2021-01-01 08:23:00,3061.163433955529,Center,type_d,5415
505,1625,2021-01-01 08:24:00,-6675.26047713448,North,type_b,5412
506,1287,2021-01-01 08:25:00,-5450.839246044835,West,type_e,5415
507,1942,2021-01-01 08:26:00,3236.6280573111235,Center,type_d,5413
508,1853,2021-01-01 08:27:00,5222.806378926854,East,type_e,5415
509,1662,2021-01-01 08:28:00,-1948.5844509670205,North,type_a,5414
510,1961,2021-01-01 08:29:00,-9243.178458152603,East,type_c,5411
511,1638,2021-01-01 08:30:00,-837.7866970061275,West,type_d,5414
512,1154,2021-01-01 08:31:00,947.0295038978079,North,type_b,5412
513,1489,2021-01-01 08:32:00,494.09019464412177,West,type_e,5412
514,1385,2021-01-01 08:33:00,-2816.9483248050246,Center,type_d,5411
515,1985,2021-01-01 08:34:00,-764.4205963046912,Center,type_c,5411
516,1784,2021-01-01 08:35:00,-3748.8842214205292,East,type_b,5411
517,1103,2021-01-01 08:36:00,-5559.191118684301,East,type_b,5411
518,1928,2021-01-01 08:37:00,3778.342603234026,Center,type_e,5415
519,1392,2021-01-01 08:38:00,488.9915670135532,South,type_d,5414
520,1810,2021-01-01 08:39:00,-753.417793111649,Center,type_d,5412
521,1245,2021-01-01 08:40:00,-2535.738713860807,North,type_b,5415
522,1175,2021-01-01 08:41:00,-900.8677826753993,West,type_a,5411
523,1038,2021-01-01 08:42:00,801.5821439349822,Center,type_b,5413
524,1476,2021-01-01 08:43:00,8643.407879071532,Center,type_c,5413
525,1681,2021-01-01 08:44:00,3272.68424913572,West,type_d,5414
526,1758,2021-01-01 08:45:00,-3331.5456097454303,West,type_e,5412
527,1537,2021-01-01 08:46:00,-3278.8187135284547,North,type_d,5412
528,1866,2021-01-01 08:47:00,-4058.405501622978,West,type_b,5414
529,1817,2021-01-01 08:48:00,-1002.6026562648718,East,type_c,5411
530,1920,2021-01-01 08:49:00,-4062.257251204423,Center,type_a,5411
531,1407,2021-01-01 08:50:00,2374.118724948128,West,type_d,5412
532,1524,2021-01-01 08:51:00,-13217.581278990265,North,type_b,5412
533,1827,2021-01-01 08:52:00,2675.8415463737206,West,type_b,5412
534,1505,2021-01-01 08:53:00,1376.887439027153,Center,type_b,5411
535,1902,2021-01-01 08:54:00,6313.712415738198,South,type_c,5413
536,1824,2021-01-01 08:55:00,4383.947772769765,West,type_b,5414
537,1035,2021-01-01 08:56:00,-3418.4889262702673,East,type_b,5414
538,1684,2021-01-01 08:57:00,3821.490404692536,Center,type_b,5415
539,1019,2021-01-01 08:58:00,-840.3373860715035,North,type_d,5415
540,1320,2021-01-01 08:59:00,-9671.53378722135,Center,type_b,5413
541,1775,2021-01-01 09:00:00,794.1596986444592,South,type_c,5412
542,1511,2021-01-01 09:01:00,-3121.2671028534746,North,type_d,5413
543,1399,2021-01-01 09:02:00,1.1075819849995123,South,type_b,5415
544,1653,2021-01-01 09:03:00,8257.24915137622,South,type_a,5415
545,1971,2021-01-01 09:04:00,1123.9345136607922,East,type_c,5414
546,1882,2021-01-01 09:05:00,-5086.674255949981,West,type_a,5413
547,1470,2021-01-01 09:06:00,4822.075028081018,East,type_c,5411
548,1142,2021-01-01 09:07:00,1812.7128506821928,East,type_a,5415
549,1091,2021-01-01 09:08:00,-5675.80914515954,East,type_b,5414
550,1353,2021-01-01 09:09:00,-8031.188837373277,North,type_a,5412
551,1833,2021-01-01 09:10:00,-4886.6877960936035,West,type_a,5413
552,1799,2021-01-01 09:11:00,4181.50900335861,West,type_c,5415
553,1726,2021-01-01 09:12:00,-1508.0106682152302,North,type_b,5411
554,1958,2021-01-01 09:13:00,405.7125947770541,East,type_c,5415
555,1853,2021-01-01 09:14:00,-6692.648353880843,East,type_b,5411
556,1050,2021-01-01 09:15:00,4316.094895087117,South,type_e,5413
557,1664,2021-01-01 09:16:00,-10075.918321788686,South,type_d,5411
558,1697,2021-01-01 09:17:00,-3276.8875803384244,Center,type_d,5411
559,1574,2021-01-01 09:18:00,2092.319295568969,South,type_c,5414
560,1189,2021-01-01 09:19:00,-5613.157225196726,West,type_b,5413
561,1124,2021-01-01 09:20:00,3070.6463972522147,North,type_a,5415
562,1149,2021-01-01 09:21:00,-4345.969892758011,East,type_d,5412
563,1313,2021-01-01 09:22:00,-6130.352964081533,Center,type_c,5413
564,1569,2021-01-01 09:23:00,6432.4103232223715,South,type_c,5413
565,1341,2021-01-01 09:24:00,769.650965495025,Center,type_c,5412
566,1304,2021-01-01 09:25:00,2595.180390248132,North,type_b,5415
567,1691,2021-01-01 09:26:00,5091.047922763484,North,type_c,5414
568,1681,2021-01-01 09:27:00,-13096.49474750465,Center,type_e,5415
569,1837,2021-01-01 09:28:00,3173.9131998515973,Center,type_a,5412
570,1782,2021-01-01 09:29:00,-3805.125922471738,Center,type_c,5415
571,1053,2021-01-01 09:30:00,-3146.363953869571,East,type_b,5413
572,1443,2021-01-01 09:31:00,2187.2053883279327,West,type_a,5414
573,1612,2021-01-01 09:32:00,-1815.2038670472637,South,type_a,5411
574,1992,2021-01-01 09:33:00,2972.6053772826017,South,type_d,5415
575,1263,2021-01-01 09:34:00,-204.21483758040833,South,type_c,5411
576,1052,2021-01-01 09:35:00,841.0450734202818,Center,type_c,5414
577,1571,2021-01-01 09:36:00,-2451.107960076447,Center,type_b,5411
578,1619,2021-01-01 09:37:00,-5324.666445790691,Center,type_e,5415
579,1004,2021-01-01 09:38:00,-3701.587853737525,East,type_e,5412
580,1102,2021-01-01 09:39:00,-514.1206523997222,East,type_d,5413
581,1195,2021-01-01 09:40:00,9186.191963872694,East,type_e,5413
582,1773,2021-01-01 09:41:00,7359.5319955677105,East,type_b,5411
583,1876,2021-01-01 09:42:00,-3266.4798892969734,North,type_d,5413
584,1991,2021-01-01 09:43:00,301.28838666237624,East,type_c,5413
585,1883,2021-01-01 09:44:00,-1438.6148697302383,East,type_e,5412
586,1349,2021-01-01 09:45:00,651.3330943451208,East,type_b,5411
587,1046,2021-01-01 09:46:00,1294.5637377138798,South,type_b,5412
588,1866,2021-01-01 09:47:00,2637.5750787780057,South,type_c,5412
589,1822,2021-01-01 09:48:00,-14505.693909087044,South,type_b,5414
590,1935,2021-01-01 09:49:00,1832.4933294347002,West,type_d,5411
591,1819,2021-01-01 09:50:00,-1994.6051460832346,North,type_d,5412
592,1655,2021-01-01 09:51:00,-3524.6895711580173,Center,type_a,5415
593,1268,2021-01-01 09:52:00,3971.283390810351,East,type_c,5413
594,1369,2021-01-01 09:53:00,7334.122082023844,South,type_b,5411
595,1635,2021-01-01 09:54:00,3445.0157202070354,North,type_e,5414
596,1105,2021-01-01 09:55:00,-2592.758036055473,East,type_d,5412
597,1669,2021-01-01 09:56:00,-5380.028250694553,West,type_c,5415
598,1658,2021-01-01 09:57:00,-15031.222140548402,Center,type_c,5413
599,1656,2021-01-01 09:58:00,912.5799829067789,East,type_d,5413
600,1119,2021-01-01 09:59:00,2895.0805389721822,Center,type_a,5415
601,1830,2021-01-01 10:00:00,-509.31755049015135,East,type_c,5411
602,1786,2021-01-01 10:01:00,4668.731044189961,West,type_b,5413
603,1603,2021-01-01 10:02:00,-6600.951179162462,North,type_e,5413
604,1057,2021-01-01 10:03:00,-856.1947822752435,Center,type_e,5413
605,1950,2021-01-01 10:04:00,-1251.5047979394503,Center,type_d,5412
606,1345,2021-01-01 10:05:00,-550.5434212803311,North,type_c,5412
607,1740,2021-01-01 10:06:00,5839.658314769536,Center,type_e,5413
608,1473,2021-01-01 10:07:00,-524.2111204938132,South,type_c,5414
609,1116,2021-01-01 10:08:00,-1473.962253862648,North,type_d,5413
610,1829,2021-01-01 10:09:00,-4683.467399052658,West,type_a,5411
611,1790,2021-01-01 10:10:00,6642.897357107297,East,type_e,5414
612,1126,2021-01-01 10:11:00,-7155.981112893135,East,type_b,5411
613,1392,2021-01-01 10:12:00,-2764.9971642370624,North,type_d,5415
614,1907,2021-01-01 10:13:00,8469.685335487466,South,type_a,5415
615,1640,2021-01-01 10:14:00,2341.2164903576727,West,type_b,5412
616,1057,2021-01-01 10:15:00,-100.88325850635077,East,type_b,5412
617,1633,2021-01-01 10:16:00,108.4602776314209,East,type_e,5412
618,1512,2021-01-01 10:17:00,-4731.889936789087,South,type_c,5415
619,1750,2021-01-01 10:18:00,-342.63622428762346,Center,type_d,5411
620,1801,2021-01-01 10:19:00,-1749.3291949789657,North,type_b,5414
621,1095,2021-01-01 10:20:00,898.14299727502,South,type_e,5412
622,1637,2021-01-01 10:21:00,-7531.2069281315435,South,type_a,5415
623,1117,2021-01-01 10:22:00,1989.2600388465964,South,type_b,5412
624,1559,2021-01-01 10:23:00,5083.148374431545,South,type_a,5413
625,1600,2021-01-01 10:24:00,-1019.1156256028675,Center,type_d,5414
626,1487,2021-01-01 10:25:00,3235.491966529036,West,type_e,5411
627,1236,2021-01-01 10:26:00,1551.7313742228866,South,type_a,5412
628,1884,2021-01-01 10:27:00,-3038.70070083028,South,type_c,5413
629,1896,2021-01-01 10:28:00,-5292.6284322855745,North,type_a,5413
630,1271,2021-01-01 10:29:00,-4591.942443603293,East,type_a,5414
631,1188,2021-01-01 10:30:00,1464.4628457735753,Center,type_e,5415
632,1998,2021-01-01 10:31:00,-280.7256599260224,South,type_e,5415
633,1703,2021-01-01 10:32:00,6375.465109408489,West,type_b,5412
634,1446,2021-01-01 10:33:00,3954.3505610194707,West,type_a,5412
635,1580,2021-01-01 10:34:00,3943.9249156365063,West,type_a,5415
636,1789,2021-01-01 10:35:00,1315.4040085611118,North,type_e,5411
637,1860,2021-01-01 10:36:00,-4810.994746608323,West,type_c,5411
638,1246,2021-01-01 10:37:00,1626.6964798749584,North,type_e,5413
639,1962,2021-01-01 10:38:00,319.2658251411134,Center,type_c,5414
640,1075,2021-01-01 10:39:00,-5691.906942778739,West,type_e,5411
641,1153,2021-01-01 10:40:00,6049.7462927935585,East,type_d,5412
642,1655,2021-01-01 10:41:00,5511.446874645759,South,type_a,5411
643,1434,2021-01-01 10:42:00,-5720.745722085302,Center,type_c,5414
644,1996,2021-01-01 10:43:00,-3188.9745255826424,East,type_d,5412
645,1085,2021-01-01 10:44:00,-2749.7510972023824,Center,type_c,5414
646,1696,2021-01-01 10:45:00,3049.2577189980752,West,type_b,5415
647,1284,2021-01-01 10:46:00,2473.625902269982,Center,type_b,5414
648,1973,2021-01-01 10:47:00,222.03606393178254,Center,type_a,5414
649,1219,2021-01-01 10:48:00,1369.2864019956257,Center,type_d,5414
650,1068,2021-01-01 10:49:00,-6438.160982227668,North,type_d,5412
651,1046,2021-01-01 10:50:00,1906.8064067922635,East,type_b,5414
652,1093,2021-01-01 10:51:00,-504.4268777303524,West,type_a,5414
653,1749,2021-01-01 10:52:00,-3395.2159127929476,South,type_b,5413
654,1957,2021-01-01 10:53:00,-7662.531369651595,West,type_d,5412
655,1452,2021-01-01 10:54:00,134.80578093175984,West,type_c,5414
656,1203,2021-01-01 10:55:00,1784.7994810890493,North,type_d,5411
657,1911,2021-01-01 10:56:00,-8512.409008532937,North,type_a,5414
658,1217,2021-01-01 10:57:00,92.43035328214914,Center,type_d,5411
659,1473,2021-01-01 10:58:00,611.1987592424776,West,type_e,5415
660,1431,2021-01-01 10:59:00,-2771.147715738303,East,type_d,5415
661,1340,2021-01-01 11:00:00,1899.191011975871,North,type_e,5412
662,1550,2021-01-01 11:01:00,-663.3120813865986,North,type_b,5412
663,1611,2021-01-01 11:02:00,1415.855026681819,East,type_e,5415
664,1288,2021-01-01 11:03:00,2671.23466437528,North,type_d,5412
665,1253,2021-01-01 11:04:00,2674.0345307526177,East,type_d,5411
666,1733,2021-01-01 11:05:00,5084.102467232509,South,type_d,5411
667,1356,2021-01-01 11:06:00,1691.6259439229004,East,type_a,5413
668,1022,2021-01-01 11:07:00,-2385.2037038841036,South,type_b,5412
669,1761,2021-01-01 11:08:00,-3238.950223765985,Center,type_e,5412
670,1521,2021-01-01 11:09:00,-5316.543764343112,Center,type_c,5413
671,1757,2021-01-01 11:10:00,755.8982155645302,North,type_e,5414
672,1836,2021-01-01 11:11:00,6606.558573262617,East,type_d,5411
673,1099,2021-01-01 11:12:00,-1792.263029935751,North,type_c,5414
674,1801,2021-01-01 11:13:00,2248.041238549799,East,type_c,5413
675,1179,2021-01-01 11:14:00,-3761.4000225758027,North,type_e,5412
676,1222,2021-01-01 11:15:00,974.024575803172,Center,type_e,5414
677,1905,2021-01-01 11:16:00,6296.7356403722,Center,type_e,5412
678,1761,2021-01-01 11:17:00,3431.239866659713,North,type_e,5413
679,1658,2021-01-01 11:18:00,-7854.060165695784,East,type_b,5415
680,1441,2021-01-01 11:19:00,2853.4740801777225,West,type_a,5412
681,1607,2021-01-01 11:20:00,3081.12889396776,East,type_a,5414
682,1768,2021-01-01 11:21:00,867.4348661354439,North,type_e,5414
683,1324,2021-01-01 11:22:00,3337.610563511706,East,type_a,5413
684,1515,2021-01-01 11:23:00,-4167.510198587691,South,type_e,5414
685,1015,2021-01-01 11:24:00,316.3157740204303,East,type_e,5411
686,1791,2021-01-01 11:25:00,5550.869704690511,Center,type_e,5412
687,1335,2021-01-01 11:26:00,5099.747417331838,Center,type_b,5411
